_id,X,Y
60039bef2bc0240991b16660,-4.505767,48.35156
60039bbe2bc02409919a7e39,-4.4693184,48.32983
60039a692bc02409916ff4ae,-4.4970784,48.38213
60039bef2bc0240991b16650,-4.5058317,48.351475
60039c032bc0240991bb6b31,-4.5769167,48.137665
60039c2b2bc0240991c64ee2,-4.4850965,48.38132
60039dd32bc0240991fac76e,-4.4783015,48.383133
600399102bc02409914e98d0,-4.486087,48.381573
60039bef2bc0240991b16642,-4.5058966,48.351387
60039e642bc02409913be576,-4.5142365,48.369164
60039bef2bc0240991b16638,-4.5059586,48.351303
600399ca2bc02409915d8039,-4.4822335,48.38086
60039bbe2bc02409919a7b94,-4.4689817,48.329254
60039bef2bc0240991b16629,-4.5060215,48.351215
600399bc2bc024099157e8b6,-4.5181365,48.120487
60039a922bc024099181c94f,-4.497085,48.379536
60039bef2bc0240991b1661c,-4.506085,48.35113
60039a692bc02409916ff80d,-4.4970765,48.382133
60039bef2bc0240991b1660f,-4.5061464,48.351048
60039dd32bc0240991fac79d,-4.4783,48.383133
600398ce2bc02409912fd906,-4.4857516,48.37982
60039c2b2bc0240991c78df0,-4.4851065,48.381325
60039bbe2bc02409919a793f,-4.468652,48.32877
60039bef2bc0240991b16601,-4.5062065,48.35096
600399102bc02409914e96bc,-4.48609,48.381573
60039e642bc02409913bde26,-4.5142384,48.36916
60039bef2bc0240991b165f3,-4.5062666,48.350872
600399ca2bc02409915d803a,-4.4822335,48.38086
60039a8e2bc0240991811503,-4.497092,48.37953
60039bef2bc0240991b165e1,-4.506325,48.35079
600399bc2bc024099157e9a7,-4.518618,48.120667
60039bbe2bc02409919a76fa,-4.4683,48.32829
60039bef2bc0240991b165d0,-4.506385,48.3507
60039a692bc02409916ff87c,-4.4970717,48.382133
60039bef2bc0240991b165c1,-4.5064435,48.350613
60039dd32bc0240991fac7f7,-4.478295,48.383133
600398ce2bc02409912fa475,-4.485747,48.379814
600399102bc02409914e700f,-4.486095,48.38157
60039c3a2bc0240991cc9fd6,-4.485113,48.381348
60039bef2bc0240991b165b2,-4.5065017,48.350525
600399ca2bc02409915d803b,-4.4822335,48.38086
60039bef2bc0240991b165a4,-4.5065584,48.350437
60039e642bc02409913bde51,-4.5142365,48.36916
60039a8e2bc0240991811702,-4.49709,48.37953
60039bbe2bc02409919a74a5,-4.46796,48.3278
60039bef2bc0240991b16599,-4.5066133,48.350346
600399bc2bc024099157ea8b,-4.519067,48.120827
60039bef2bc0240991b1658d,-4.50667,48.35026
60039a692bc02409917005e4,-4.4970684,48.38214
60039bbe2bc02409919a7281,-4.467695,48.327385
60039c032bc0240991bb6a94,-4.5787334,48.137547
60039bef2bc0240991b16580,-4.506725,48.350174
60039dd32bc0240991fac7f8,-4.478295,48.383133
600398ce2bc02409912fa7dc,-4.48574,48.379814
600399102bc02409914e1b63,-4.4860983,48.381565
60039bef2bc0240991b16576,-4.5067816,48.350086
60039e642bc02409913be57a,-4.514235,48.369164
600399ca2bc02409915d803c,-4.4822335,48.38086
60039a8e2bc0240991811aed,-4.4970865,48.37953
60039bbe2bc02409919a7028,-4.4673934,48.326893
60039bef2bc0240991b1656a,-4.506837,48.35
60039bef2bc0240991b1655e,-4.5068917,48.349907
600399bc2bc024099157eb97,-4.519665,48.121025
60039bef2bc0240991b16552,-4.5069466,48.34982
60039c032bc0240991bb6a69,-4.5792,48.13751
60039dd32bc0240991fac95f,-4.478295,48.383137
60039a692bc02409917016b7,-4.497065,48.382145
60039bef2bc0240991b16547,-4.5070033,48.34973
60039c362bc0240991cb8436,-4.4851084,48.38134
600398ce2bc02409912fa8fe,-4.485737,48.379814
6003990d2bc02409914d89bc,-4.4861,48.38156
60039bbe2bc02409919a6d51,-4.46708,48.326305
60039bef2bc0240991b1653e,-4.5070615,48.349648
60039e642bc02409913be57b,-4.514235,48.369164
600399ca2bc02409915d803d,-4.4822335,48.38086
60039bef2bc0240991b16531,-4.507118,48.34956
60039b9c2bc02409918a7e42,-4.42327,48.15148
60039a8e2bc02409918111da,-4.497095,48.37953
60039bef2bc0240991b16529,-4.507177,48.34947
60039bbe2bc02409919a6b3f,-4.4668818,48.32588
600399bc2bc024099157ec7f,-4.52015,48.121185
60039bef2bc0240991b1651e,-4.507235,48.349384
60039c032bc0240991bb6a81,-4.5796366,48.137535
60039a692bc0240991701853,-4.49706,48.382145
60039bef2bc0240991b16513,-4.5072966,48.3493
60039dd32bc0240991facb9a,-4.4783,48.38314
600398ce2bc02409912fa8ff,-4.485737,48.379814
60039c2b2bc0240991c7ad40,-4.485103,48.381325
60039e032bc02409910fe56a,-4.47667,48.381115
60039e5b2bc0240991378c02,-4.507283,48.365772
60039bef2bc0240991b16508,-4.5073566,48.349213
60039e642bc02409913be57c,-4.514235,48.369164
6003990d2bc02409914d619a,-4.4861035,48.381557
60039bbe2bc02409919a6851,-4.4666367,48.325268
60039bef2bc0240991b164fc,-4.5074167,48.349125
600399ca2bc02409915d803e,-4.4822335,48.38086
60039a8e2bc024099181090f,-4.4971085,48.37953
60039bef2bc0240991b164f3,-4.507478,48.34904
600399bc2bc024099157ed4c,-4.52063,48.121353
60039bef2bc0240991b164e9,-4.5075417,48.34896
60039bbe2bc02409919a6637,-4.4664984,48.324825
60039bf32bc0240991b3d4b5,-4.78779,48.351387
60039bef2bc0240991b164dd,-4.507605,48.348873
60039c252bc0240991c4a88b,-4.4851,48.381313
60039dd32bc0240991facb88,-4.4783015,48.38314
600398ce2bc02409912fa6f4,-4.4857416,48.379814
60039a692bc0240991703f8d,-4.497055,48.382153
600398982bc02409912596ad,-5.3580885,48.242325
6003990d2bc02409914d4050,-4.486107,48.381554
60039bef2bc0240991b164d3,-4.5076666,48.34879
60039c512bc0240991d7a808,-4.477452,47.867374
60039e642bc02409913be586,-4.514233,48.369164
600399ca2bc02409915e20a3,-4.0727935,47.636887
60039bef2bc0240991b164c7,-4.507728,48.348705
600399ca2bc02409915d803f,-4.4822335,48.38086
60039e0d2bc0240991152089,-4.410812,49.262325
600398982bc02409912596ae,-5.35809,48.24246
60039a8e2bc0240991810643,-4.497115,48.37953
60039bbe2bc02409919a6335,-4.466375,48.3242
60039bef2bc0240991b164bd,-4.50779,48.34862
60039e512bc0240991339ecc,-2.111465,47.304916
60039c032bc0240991bb6a73,-4.5803633,48.13752
60039dff2bc02409910e9ced,-2.4176583,49.879528
60039e0d2bc024099115208a,-4.4096284,49.262745
600398982bc024099125ad88,-5.2571135,48.911697
600399bc2bc024099157ee11,-4.521055,48.121513
60039bef2bc0240991b164b2,-4.5078516,48.348537
600398982bc02409912596af,-5.35812,48.242634
60039bf32bc0240991b3d1a6,-4.78785,48.350807
60039a692bc02409917055b7,-4.497053,48.382156
60039bef2bc0240991b164a6,-4.507915,48.348454
60039dd32bc0240991facb47,-4.478307,48.38314
600398ce2bc02409912fa60d,-4.4857435,48.379814
60039c282bc0240991c61c77,-4.485103,48.38132
60039c822bc0240991f09384,-3.3648667,47.641914
60039dff2bc02409910e9cee,-2.4174182,49.8798
600399c32bc02409915a5c16,-4.49827,48.380272
60039bbe2bc02409919a60b9,-4.46634,48.323654
60039bef2bc0240991b1649a,-4.5079765,48.348366
60039c822bc0240991f09385,-3.3648667,47.641914
600398982bc024099125ad89,-5.256787,48.911823
6003990d2bc02409914d4051,-4.486107,48.381554
600399c32bc02409915b6e6c,-1.750755,47.2048
60039e642bc02409913be58f,-4.5142317,48.369164
600398982bc02409912596b0,-5.3581185,48.242775
60039bef2bc0240991b16492,-4.5080385,48.34828
600398912bc0240991240047,-2.6227484,49.844734
600399ca2bc02409915d8040,-4.4822335,48.38086
60039e0d2bc024099115208b,-4.408788,49.263073
60039bef2bc0240991b16486,-4.508098,48.3482
60039e062bc024099111fa90,-3.4128816,50.224167
600398b92bc0240991267334,-2.08773,47.305317
600399bc2bc024099157ef24,-4.52154,48.121696
60039bbe2bc02409919a5e1a,-4.466335,48.323105
60039bef2bc0240991b16474,-4.50816,48.348114
600398982bc02409912596b3,-5.35816,48.24309
600399c32bc02409915b6e8d,-1.7507067,47.20496
60039bef2bc0240991b16464,-4.50822,48.348026
60039dd32bc0240991facafa,-4.4783115,48.38314
600398ce2bc02409912fa315,-4.4857483,48.379814
6003990a2bc02409914c2942,-4.4860916,48.381527
600399b32bc024099153b032,-4.4875665,48.378014
60039c3a2bc0240991cc9947,-4.4851165,48.381348
600398982bc02409912596b4,-5.3581834,48.24318
60039bef2bc0240991b1645c,-4.508285,48.34794
60039e062bc024099111fa8f,-3.4132483,50.224083
600399ca2bc02409915d8041,-4.4822335,48.38086
60039bbe2bc02409919a5b74,-4.4663014,48.32256
60039bef2bc0240991b16454,-4.5083466,48.34786
60039e212bc02409911e0419,-4.275483,49.380005
60039e642bc02409913be590,-4.5142317,48.369164
600398982bc02409912596b5,-5.35819,48.243317
60039a8e2bc0240991810644,-4.497115,48.37953
60039bef2bc0240991b1644c,-4.5084066,48.347775
60039c972bc0240991f955e2,-2.11603,47.30475
60039e0d2bc024099115208c,-4.40771,49.26346
600399bc2bc024099157f03d,-4.52199,48.121853
600398982bc0240991250449,-7.0706515,49.238274
60039a502bc0240991652133,-5.062145,48.272755
60039bef2bc0240991b16444,-4.5084667,48.347687
60039e0d2bc024099115208d,-4.4076066,49.263493
600398982bc02409912596b6,-5.3582315,48.2435
60039a5e2bc02409916bb9e0,-4.10733,47.68939
60039a692bc0240991706e69,-4.4970565,48.38216
60039bbe2bc02409919a5934,-4.466262,48.3221
600398ce2bc02409912fa0e6,-4.4857516,48.379814
60039bef2bc0240991b1643b,-4.508528,48.3476
60039bf32bc0240991b3cb62,-4.7879534,48.349648
60039c032bc0240991bb69e1,-4.581102,48.1374
60039c3a2bc0240991cd32fa,-4.4851184,48.38135
60039dd32bc0240991fac92f,-4.478315,48.383137
600398982bc024099125044a,-7.070542,49.238495
600398982bc02409912596b7,-5.358238,48.243687
6003990a2bc02409914c2918,-4.486097,48.381527
60039bef2bc0240991b16433,-4.5085917,48.347515
600399ca2bc02409915e20a4,-4.073035,47.63703
600398912bc0240991240048,-2.6216483,49.844982
60039bef2bc0240991b1642a,-4.5086517,48.34743
60039e642bc02409913be591,-4.5142317,48.369164
60039a922bc02409918202a4,-4.497113,48.37954
60039bbe2bc02409919a567f,-4.4661984,48.321552
60039dff2bc02409910e9cef,-2.416775,49.880474
60039e132bc024099117e32d,-4.4772835,48.3822
60039e132bc024099117e32e,-4.4772835,48.3822
60039bef2bc0240991b16421,-4.508712,48.34734
600398912bc0240991240049,-2.6214817,49.845016
60039bef2bc0240991b16419,-4.50877,48.347256
600398982bc02409912596b8,-5.3582683,48.244007
600399bc2bc024099157f22a,-4.522577,48.12207
60039c8d2bc0240991f590d4,-3.5058317,46.61487
60039a692bc024099170723b,-4.4970517,48.38216
60039bef2bc0240991b16411,-4.5088267,48.34717
60039c032bc0240991bb6a4a,-4.581315,48.137486
600398fb2bc0240991460835,-2.286045,46.77487
60039bbe2bc02409919a5346,-4.4661217,48.320915
60039dd32bc0240991fac6b6,-4.478308,48.383133
60039e0d2bc024099115208e,-4.4059114,49.264137
600398982bc024099125c0ec,-5.3278966,49.586445
600398ce2bc02409912fa476,-4.485747,48.379814
6003990d2bc02409914c4c15,-4.4861,48.381535
60039bef2bc0240991b16408,-4.508885,48.34708
60039e642bc02409913bdeb5,-4.51423,48.36916
600399ca2bc02409915d804f,-4.4822316,48.38086
60039bef2bc0240991b163ff,-4.5089417,48.346992
60039e0d2bc024099115208f,-4.4057,49.26422
60039b9c2bc02409918a7e87,-4.4264336,48.15178
600398982bc02409912596b9,-5.3582835,48.24424
60039b872bc02409918302da,-4.4971085,48.379547
60039bef2bc0240991b163f9,-4.5089984,48.34691
600398912bc024099124004a,-2.620965,49.845085
60039bbe2bc02409919a50e8,-4.466035,48.32046
60039c972bc0240991f9391f,-5.0588264,48.502853
60039bef2bc0240991b163f0,-4.50905,48.34682
60039c032bc0240991bb6b06,-4.58135,48.137634
600399bc2bc024099157f34f,-4.523082,48.12224
60039a692bc0240991708e1b,-4.4970465,48.382164
60039bf32bc0240991b3c4e6,-4.7880735,48.348488
600399c32bc02409915b6eef,-1.7508917,47.20534
60039bef2bc0240991b163e6,-4.509102,48.34673
60039dd32bc0240991fabf61,-4.4783034,48.383125
600398ce2bc02409912fa60e,-4.4857435,48.379814
60039a542bc024099166a336,-4.4899282,48.379272
6003990d2bc02409914c7d8f,-4.4861035,48.381542
60039bef2bc0240991b163de,-4.5091534,48.34664
60039c3a2bc0240991cd3d88,-4.4851117,48.38135
60039e642bc02409913bdeb6,-4.51423,48.36916
600399ca2bc02409915d8042,-4.4822335,48.38086
60039bbe2bc02409919a4d8f,-4.465737,48.319855
60039bef2bc0240991b163d6,-4.509205,48.34655
60039b8f2bc024099183d635,-4.4971,48.37955
60039b9c2bc02409918a7e94,-4.4269567,48.15182
60039bef2bc0240991b163cb,-4.5092535,48.34646
60039bef2bc0240991b163c3,-4.5093036,48.346367
600399bc2bc024099157f438,-4.523595,48.122406
60039bbe2bc02409919a4b84,-4.46537,48.319477
60039bf32bc0240991b3c185,-4.78808,48.34789
60039c032bc0240991bb6bfe,-4.58117,48.13782
60039c6d2bc0240991e5c790,-4.5124984,48.370834
60039a692bc0240991707817,-4.497043,48.38216
60039bef2bc0240991b163ba,-4.509355,48.34628
60039c3a2bc0240991cca815,-4.48511,48.381348
60039dd32bc0240991fab3fd,-4.4783015,48.38312
6003990d2bc02409914c8c57,-4.4861083,48.381546
600398ce2bc02409912f7f91,-4.485737,48.37981
60039bef2bc0240991b163b1,-4.5094066,48.346188
60039bef2bc0240991b163a8,-4.5094566,48.346092
60039e642bc02409913bdeb7,-4.51423,48.36916
600399ca2bc02409915d8043,-4.4822335,48.38086
60039b8f2bc02409918431b0,-4.49709,48.379555
60039bbe2bc02409919a48fb,-4.464715,48.31901
60039bef2bc0240991b163a0,-4.509505,48.346004
600399bc2bc024099157f514,-4.5240617,48.12256
60039c032bc0240991bb6cd1,-4.5810184,48.137974
60039bef2bc0240991b16396,-4.509558,48.345913
60039c8d2bc0240991f45d39,-4.4716115,48.382416
60039a692bc0240991707a08,-4.49704,48.38216
60039bf32bc0240991b3bde3,-4.7880216,48.347305
60039bef2bc0240991b16390,-4.5096116,48.34582
60039dd32bc0240991fa9282,-4.4783015,48.383114
600398ce2bc02409912f787d,-4.48573,48.379807
60039c2b2bc0240991c79d15,-4.485105,48.381325
60039bbe2bc02409919a472b,-4.4640765,48.31867
60039bef2bc0240991b16388,-4.5096684,48.345734
6003990d2bc02409914d3a5d,-4.4861135,48.381554
60039e642bc02409913bdeb8,-4.51423,48.36916
600399ca2bc02409915d8044,-4.4822335,48.38086
60039bef2bc0240991b16380,-4.509723,48.34564
60039b8f2bc0240991843e6c,-4.497083,48.379555
60039bef2bc0240991b16376,-4.5097833,48.345554
600399bc2bc024099157f5cb,-4.524598,48.12272
60039bbe2bc02409919a4589,-4.463405,48.31835
60039bef2bc0240991b1636e,-4.5098433,48.345463
60039a692bc0240991707939,-4.4970417,48.38216
60039bef2bc0240991b16367,-4.5099034,48.345375
60039c402bc0240991d06c35,-4.5118566,48.3647
60039dd32bc0240991fa9283,-4.4783015,48.383114
60039dfc2bc02409910d206e,-4.51849,48.36735
6003990d2bc02409914d73ef,-4.48612,48.38156
60039c212bc0240991c25144,-4.48509,48.381287
600398ce2bc02409912f775b,-4.485735,48.379807
60039bef2bc0240991b1635e,-4.5099635,48.345287
600399ca2bc02409915d8045,-4.4822335,48.38086
60039bbe2bc02409919a43d6,-4.46272,48.31804
60039bef2bc0240991b16355,-4.5100265,48.3452
60039e642bc02409913bdeb9,-4.51423,48.36916
60039b8f2bc024099184462c,-4.49708,48.379555
60039bef2bc0240991b1634e,-4.510092,48.34511
600398ea2bc02409913d9402,-4.485912,48.380726
600399bc2bc024099157f66d,-4.525075,48.12285
60039bef2bc0240991b16345,-4.510155,48.345028
60039a692bc02409917074dc,-4.4970484,48.38216
60039bbe2bc02409919a4287,-4.46214,48.3178
60039bf32bc0240991b3b6ac,-4.78781,48.34614
60039c032bc0240991bb6f1b,-4.581305,48.1384
60039c252bc0240991c4b0df,-4.4850984,48.381313
600398ce2bc02409912fa6f5,-4.4857416,48.379814
60039bef2bc0240991b1633d,-4.51022,48.34494
60039dd32bc0240991faa010,-4.4783015,48.383118
